"Row.names","Date","EP.experimentator...Imaging.acquisition","Condition","ID.embryo","Cell.Segmentation","Threshold.nuclei.y","Threshold.membrane.y","Surface.Segmentation","Merged.cells.to.get.new.surface.information.from.cell.segmentation","Shortest.distance.between.ATM.group.to.TVC.group..from.edge.to.edge..µm","Comment.on.the.distance","Comment.on.the.embryo","Phenotype","Details","Quality.of.segmentation.based.on.labelling..good..correct..not.good.","Comments","Name","phenotype.label","migration.perturbed","division.perturbed","orientation.perturbed"
"FZD.slide1_image21_right.2020_11_05","2020_11_05","Margaux Failla","FZD","slide1_image21_right","yes",79.8,45.2,"-","yes","41.8","-","problem migration","enhanced ATM migration","one of the ATM migrated with the TVCs in the trunk","not good","-","FZD.slide1_image21_right.2020_11_05","migration perturbed",TRUE,FALSE,FALSE
"FZD.slide1_image22.2020_11_05","2020_11_05","Margaux Failla","FZD","slide1_image22","yes",74.9,42.3,"-","yes","-","only one group in the trunk - no distance","problem migration and division","enhanced ATM migration / enhanced ATM division","the 2 ATMs migrated and one of them divided with the TVCs in the trunk","good","-","FZD.slide1_image22.2020_11_05","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide1_image30_left.2020_11_04","2020_11_04","Margaux Failla","FZD","slide1_image30_left","yes",76.8,35.3,"-","yes","48.8","-","problem division","enhanced ATM division","one of the ATM divided in the tail","good","-","FZD.slide1_image30_left.2020_11_04","division perturbed",FALSE,TRUE,FALSE
"FZD.slide1_image4_left.2020_11_05","2020_11_05","Margaux Failla","FZD","slide1_image4_left","yes",64.5,42.7,"-","yes","19.7","-","problem migration","enhanced ATM migration","one of the ATM migrated with the TVCs in the trunk","correct","-","FZD.slide1_image4_left.2020_11_05","migration perturbed",TRUE,FALSE,FALSE
"FZD.slide1_image4.2020_11_04","2020_11_04","Margaux Failla","FZD","slide1_image4","yes",71.8,28,"-","yes","16.9","the distance should be shorter (missed a part of the membrane in the segmentation)","problem migration","enhanced ATM migration","one of the ATM migrated with the TVCs in the trunk","good","Missing a part of the membrane in the segmentation","FZD.slide1_image4.2020_11_04","migration perturbed",TRUE,FALSE,FALSE
"FZD.slide1_image9_right.2020_11_04","2020_11_04","Margaux Failla","FZD","slide1_image9_right","yes",74.4,27.2,"-","yes","22.4","-","problem division","inhibited TVC division","one of the TVCs didn't divide in the trunk","good","-","FZD.slide1_image9_right.2020_11_04","division perturbed",FALSE,TRUE,FALSE
"FZD.slide2_image1.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image1","yes",62.4,37.5,"-","yes","-","only one group in the trunk - no distance","problem migration and division","enhanced ATM migration / enhanced ATM division","the 2 ATMs migrated and divided with the TVCs in the trunk","good","-","FZD.slide2_image1.2020_11_04","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide2_image11.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image11","yes",73.6,27.5,"-","yes","28","-","problem division","enhanced ATM division","one of the ATM divided in the tail","good","-","FZD.slide2_image11.2020_11_04","division perturbed",FALSE,TRUE,FALSE
"FZD.slide2_image15_right.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image15_right","yes",83.8,37.6,"-","yes","21.2","-","problem division","enhanced ATM division","one of the ATM divided in the tail","good","-","FZD.slide2_image15_right.2020_11_04","division perturbed",FALSE,TRUE,FALSE
"FZD.slide2_image15.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image15","yes",73.6,35,"-","yes","10","-","problem migration and division","inhibited TVC migration / inhibited TVC division","one of the TVC didn't migrate and didn't divide, it stayed in the tail with the ATMs; the other TVC migrated not completely in the trunk and started to divide but not completely (nuclei separated but membrane not divided); not seen in the segmentation","correct","TVC didn't divide completely but nuclei separated; so segmented as 2 cells","FZD.slide2_image15.2020_11_05","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide2_image16.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image16","yes",83.5,47.5,"-","yes","27.6","-","problem migration and division","enhanced ATM migration / enhanced ATM division","one of the ATM migrated and divided with the TVCs in the trunk","correct","-","FZD.slide2_image16.2020_11_05","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide2_image17.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image17","yes",91.3,37.7,"-","yes","31.4","-","problem division","enhanced ATM division","one of the ATM divided in the tail","not good","-","FZD.slide2_image17.2020_11_04","division perturbed",FALSE,TRUE,FALSE
"FZD.slide2_image18.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image18","yes",88.9,55.4,"-","yes","1.26","groups should be connected","problem migration and division","enhanced ATM migration / inhibited TVC division","one of the ATM migrated with the TVCs in the trunk; the other ATM migrated a bit but still in the tail and connected to the other group but not seen in the segmentation; the 2 TVCs didn't divide in the trunk","correct","-","FZD.slide2_image18.2020_11_05","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide2_image19.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image19","yes",80.2,37.5,"-","yes","-","only one group in the trunk - no distance","problem migration and division","enhanced ATM migration / enhanced ATM division","the 2 ATMs migrated and one of them divided with the TVCs in the trunk","good","-","FZD.slide2_image19.2020_11_05","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide2_image23.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image23","yes",81.6,62.2,"-","yes","0","groups connected","problem migration","inhibited TVC migration","the TVCs didn't migrate enough and still connected to the ATMs in the tail","correct","-","FZD.slide2_image23.2020_11_05","migration perturbed",TRUE,FALSE,FALSE
"FZD.slide2_image25.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image25","yes",91.8,27.4,"-","yes","32.9","-","problem migration and division","inhibited TVC migration / inhibited TVC division","one of the TVC didn't migrate and didn't divide, it stayed with the ATM in the tail","good","-","FZD.slide2_image25.2020_11_04","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide2_image25.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image25","yes",90.3,47.6,"-","yes","0","groups connected","problem migration and orientation","inhibited TVC migration / TVC cell alignment","the TVCs didn't migrate enough and still connected to the ATMs in the tail; one of the TVC divided not in the medio-lateral orientation, so cells are aligned","correct","-","FZD.slide2_image25.2020_11_05","migration/orientation perturbed",TRUE,FALSE,TRUE
"FZD.slide2_image27.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image27","yes",86.3,62.5,"-","yes","13.7","-","problem migration","enhanced ATM migration","one of the ATM migrated with the TVCs in the trunk","correct","-","FZD.slide2_image27.2020_11_05","migration perturbed",TRUE,FALSE,FALSE
"FZD.slide2_image28_right.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image28_right","yes",84,47.4,"-","yes","-","only one group in the trunk - no distance","problem migration and division","enhanced ATM migration / enhanced ATM division","the 2 ATMs migrated and divided with the TVCs in the trunk","good","-","FZD.slide2_image28_right.2020_11_05","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide2_image32.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image32","yes",95.1,42.7,"-","yes","22.4","-","problem migration","enhanced ATM migration","one of the ATM migrated with the TVCs in the trunk","good","-","FZD.slide2_image32.2020_11_05","migration perturbed",TRUE,FALSE,FALSE
"FZD.slide2_image36_left.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image36_left","yes",74.3,25.2,"-","yes","35.1","-","problem division","enhanced ATM division","one of the ATM divided in the tail","good","-","FZD.slide2_image36_left.2020_11_04","division perturbed",FALSE,TRUE,FALSE
"FZD.slide2_image37.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image37","yes",76.5,27.4,"-","yes","45.6","-","problem migration","inhibited TVC migration","one of the TVC didn't migrated but divided in the tail","good","the segmentation doesn't follow correctly the signal of the membrane","FZD.slide2_image37.2020_11_04","migration perturbed",TRUE,FALSE,FALSE
"FZD.slide2_image4.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image4","yes",90.3,45,"-","yes","21.5","-","problem migration and division","enhanced ATM migration / enhanced ATM division","one of the ATM migrated and divided with the TVCs in the trunk","correct","-","FZD.slide2_image4.2020_11_05","migration/division perturbed",TRUE,TRUE,FALSE
"FZD.slide2_image40.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image40","yes",88.3,30.6,"-","yes","30.3","-","problem migration","enhanced ATM migration","one of the ATMs migrated with the TVCs in the trunk","good","-","FZD.slide2_image40.2020_11_04","migration perturbed",TRUE,FALSE,FALSE
"FZD.slide2_image42.2020_11_04","2020_11_04","Margaux Failla","FZD","slide2_image42","yes",87.1,27.3,"-","yes","28.3","-","problem orientation","TVC cell alignment","one of the TVCs divided not in the medio-lateral orientation, so cells are a bit aligned","good","-","FZD.slide2_image42.2020_11_04","orientation perturbed",FALSE,FALSE,TRUE
"FZD.slide2_image7.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image7","yes",85.8,70,"-","yes","24.8","-","problem division","enhanced ATM division","one of the ATM divided in the tail","not good","-","FZD.slide2_image7.2020_11_05","division perturbed",FALSE,TRUE,FALSE
"FZD.slide2_image9.2020_11_05","2020_11_05","Margaux Failla","FZD","slide2_image9","yes",80,42.4,"-","yes","1.32","-","problem migration","enhanced ATM migration","one of the ATM migrated with the TVCs in the trunk","good","-","FZD.slide2_image9.2020_11_05","migration perturbed",TRUE,FALSE,FALSE
"Gata.image1.2020_06_17.1","1","Yelena Bernadskaya","Gata","image1","yes",74,15.7,"-","yes","29","-","problem migration and division","enhanced ATM migration / enhanced ATM division","one of the ATM migrated and divided in the trunk with the TVCs","good","-","Gata.image1.2020_06_17","migration/division perturbed",TRUE,TRUE,FALSE
"Gata.image2_left.2020_06_17","2020_06_17","Yelena Bernadskaya","Gata","image2_left","yes",67.3,46.1,"-","yes","28.2","-","problem migration and orientation","inhibited TVC migration / TVC cell alignment","one of the TVC didn't migrate, it stayed in the tail and divided; the TVC in the trunk divided but not in the medio-lateral orientation","good","-","Gata.image2_left.2020_06_17","migration/orientation perturbed",TRUE,FALSE,TRUE
"Gata.image2.2020_06_17","2020_06_17","Yelena Bernadskaya","Gata","image2","yes",55.2,46.4,"-","yes","24.5","-","problem migration and division","inhibited TVC migration / inhibited TVC division","one of the TVC didn't migrate and didn't divide, it stayed in the tail with the ATMs","good","-","Gata.image2.2020_06_17","migration/division perturbed",TRUE,TRUE,FALSE
"Gata.image5.2020_06_17","2020_06_17","Yelena Bernadskaya","Gata","image5","yes",68.7,30.9,"-","yes","-","no distance - only one group in the tail","problem migration and orientation","inhibited TVC migration / TVC cell alignment","the 2 TVCs didn't migrate in the trunk, and they divided but not in the medio-lateral orientation, so all cells are aligned","good","-","Gata.image5.2020_06_17","migration/orientation perturbed",TRUE,FALSE,TRUE
"Gata.image5.2020_06_17.1","1","Yelena Bernadskaya","Gata","image5","yes",57,58.7,"-","yes","16.4","-","problem migration and division","enhanced ATM migration / enhanced ATM division","one of the ATM migrated and divided in the trunk with the TVCs","good","","Gata.image5.2020_06_17","migration/division perturbed",TRUE,TRUE,FALSE
"Gata.image6_right.2020_06_17","2020_06_17","Yelena Bernadskaya","Gata","image6_right","yes",44.7,35.2,"-","yes","6.08","-","problem migration and division","inhibited TVC migration / inhibited TVC division","one of the TVC didn't migrate enough in the trunk and it didn't divide (so TVCgroup in 2 parts)","good","Ambiguous phenotype between left and right","Gata.image6_right.2020_06_17","migration/division perturbed",TRUE,TRUE,FALSE
"Gata.image7_left.2020_06_17","2020_06_17","Yelena Bernadskaya","Gata","image7_left","yes",60.7,33,"-","yes","33.6","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","good","-","Gata.image7_left.2020_06_17","division perturbed",FALSE,TRUE,FALSE
"Gata.image7_right.2020_06_17","2020_06_17","Yelena Bernadskaya","Gata","image7_right","yes",50.2,14.6,"-","yes","29.9","-","problem migration","enhanced ATM migration","one of the ATM migrated in the trunk with the TVCs (and it starting to divide, but not seen because nuclei too close to each other so considered as one cell in the segmentation)","correct","-","Gata.image7_right.2020_06_17","migration perturbed",TRUE,FALSE,FALSE
"Gata.slide1_image12.2020_02_06","2020_02_06","Margaux Failla","Gata","slide1_image12","yes",115,29.7,"-","yes","31.6","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","good","-","Gata.slide1_image12.2020_02_06","division perturbed",FALSE,TRUE,FALSE
"Gata.slide1_image13.2020_02_06","2020_02_06","Margaux Failla","Gata","slide1_image13","yes",85.4,32,"-","yes","25.8","-","problem division","inhibited TVC division","the 2 TVCs didn't divide","good","-","Gata.slide1_image13.2020_02_06","division perturbed",FALSE,TRUE,FALSE
"Gata.slide1_image14_left.2020_02_06","2020_02_06","Margaux Failla","Gata","slide1_image14_left","yes",100,35.4,"-","yes","-","no distance - only one group in the trunk","problem migration and division","enhanced ATM migration / inhibited TVC division","the ATMs migrated with the TVCs in the trunk and the 2 TVCs didn't divide in the trunk","good","-","Gata.slide1_image14_left.2020_02_06","migration/division perturbed",TRUE,TRUE,FALSE
"Gata.slide1_image14_right.2020_02_06","2020_02_06","Margaux Failla","Gata","slide1_image14_right","yes",89.3,30.1,"-","yes","29.5","-","problem orientation","TVC cell alignment","the 2 TVCs divided not in the medio-lateral orientation, so cells are aligned","good","-","Gata.slide1_image14_right.2020_02_06","orientation perturbed",FALSE,FALSE,TRUE
"Gata.slide1_image16_right.2020_02_06","2020_02_06","Margaux Failla","Gata","slide1_image16_right","yes",110,22.3,"-","yes","16.4","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","good","-","Gata.slide1_image16_right.2020_02_06","division perturbed",FALSE,TRUE,FALSE
"Gata.slide1_image17.2020_02_06","2020_02_06","Margaux Failla","Gata","slide1_image17","yes",96.2,34.3,"-","yes","17.9","-","problem division","inhibited TVC division","the 2 TVCs didn't divide in the trunk","good","-","Gata.slide1_image17.2020_02_06","division perturbed",FALSE,TRUE,FALSE
"Gata.slide1_image18_right.2020_02_06","2020_02_06","Margaux Failla","Gata","slide1_image18_right","yes",79.8,20,"-","yes","22.6","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","good","Ambiguous phenotype between left and right","Gata.slide1_image18_right.2020_02_06","division perturbed",FALSE,TRUE,FALSE
"Gata.slide1_image19_left.2020_02_06","2020_02_06","Margaux Failla","Gata","slide1_image19_left","yes",124,30.2,"-","yes","17.3","-","problem division","inhibited TVC division","one of the TVC didn't divide in the trunk","good","-","Gata.slide1_image19_left.2020_02_06","division perturbed",FALSE,TRUE,FALSE
