"","KHID","ensembl_transcript_id","KHname"
"11970","KH.C9.225","ENSCINT00000026214","CSMD2/3"
"11971","KH.C9.226","ENSCINT00000014269","CDK14/15"
"11972","KH.C9.228","ENSCINT00000019565","SOB"
"11973","KH.C9.228","ENSCINT00000024174","SOB"
"11974","KH.C9.229","ENSCINT00000024341","NCKAP5"
"11975","KH.C9.229","ENSCINT00000003335","NCKAP5"
"11976","KH.C9.229","ENSCINT00000003341","NCKAP5"
"11977","KH.C9.23","ENSCINT00000013660","NDOR1"
"11978","KH.C9.23","ENSCINT00000013656","NDOR1"
"11979","KH.C9.23","ENSCINT00000013659","NDOR1"
"11980","KH.C9.23","ENSCINT00000013654","NDOR1"
"11981","KH.C9.232","ENSCINT00000005409","SCAI"
"11982","KH.C9.232","ENSCINT00000024290","SCAI"
"11983","KH.C9.232","ENSCINT00000024289","SCAI"
"11984","KH.C9.233","ENSCINT00000011710","MAD1L1"
"11985","KH.C9.234","ENSCINT00000019543","MTDH"
"11986","KH.C9.235","ENSCINT00000024189","RGS2/21/3"
"11987","KH.C9.236","ENSCINT00000016965","FZD1/2/6/7"
"11988","KH.C9.236","ENSCINT00000016973","FZD1/2/6/7"
"11989","KH.C9.236","ENSCINT00000016982","FZD1/2/6/7"
"11990","KH.C9.237","ENSCINT00000014261","DNAH7"
"11991","KH.C9.237","ENSCINT00000014282","DNAH7"
"11992","KH.C9.237","ENSCINT00000014285","DNAH7"
"11993","KH.C9.238","ENSCINT00000003917","KH2013:KH.C9.238"
"11994","KH.C9.24","ENSCINT00000005300","CLGN"
"11995","KH.C9.24","ENSCINT00000005267","CLGN"
"11996","KH.C9.24","ENSCINT00000005289","CLGN"
"11997","KH.C9.241","ENSCINT00000024215","SETDB1"
"11998","KH.C9.241","ENSCINT00000019485","SETDB1"
"11999","KH.C9.242","ENSCINT00000025973","KH2013:KH.C9.242_EFHB"
"12000","KH.C9.242","ENSCINT00000011460","KH2013:KH.C9.242_EFHB"
"12001","KH.C9.243","ENSCINT00000014274","BCAR3"
"12002","KH.C9.244","ENSCINT00000013626","KH2013:KH.C9.244_CG5377"
"12003","KH.C9.247","ENSCINT00000011547","KH2013:KH.C9.247_BX119910.1/10/11/12/13/14/16/2/3/4/5/6/7/8/9"
"12004","KH.C9.248","ENSCINT00000000307","CCDC108"
"12005","KH.C9.248","ENSCINT00000028367","CCDC108"
"12006","KH.C9.248","ENSCINT00000024347","CCDC108"
"12007","KH.C9.248","ENSCINT00000024346","CCDC108"
"12008","KH.C9.249","ENSCINT00000003802","KH2013:KH.C9.249_CLEC-54/55/56/57"
"12009","KH.C9.25","ENSCINT00000024269","KH2013:KH.C9.25_RIPK2"
"12010","KH.C9.25","ENSCINT00000024270","KH2013:KH.C9.25_RIPK2"
"12011","KH.C9.250","ENSCINT00000017121","KH2013:KH.C9.250_B4GALT1/2/4"
"12012","KH.C9.250","ENSCINT00000027595","KH2013:KH.C9.250_B4GALT1/2/4"
"12013","KH.C9.251","ENSCINT00000024091","KCTD1"
"12014","KH.C9.251","ENSCINT00000013594","KCTD1"
"12015","KH.C9.252","ENSCINT00000011696","KH2013:KH.C9.252_FUT8"
"12016","KH.C9.252","ENSCINT00000025938","KH2013:KH.C9.252_FUT8"
"12017","KH.C9.253","ENSCINT00000024234","MAP3K1"
"12018","KH.C9.253","ENSCINT00000024232","MAP3K1"
"12019","KH.C9.253","ENSCINT00000024233","MAP3K1"
"12020","KH.C9.255","ENSCINT00000024297","KH2013:KH.C9.255_SSL2"
"12021","KH.C9.257","ENSCINT00000020175","CU929360.1"
"12022","KH.C9.257","ENSCINT00000024257","CU929360.1"
"12023","KH.C9.257","ENSCINT00000024256","CU929360.1"
"12024","KH.C9.258","ENSCINT00000012582","KH2013:KH.C9.258_WBSCR27"
"12025","KH.C9.259","ENSCINT00000026213","ENDOG"
"12026","KH.C9.26","ENSCINT00000006571","HIBCH"
"12027","KH.C9.26","ENSCINT00000006550","HIBCH"
"12028","KH.C9.26","ENSCINT00000006553","HIBCH"
"12029","KH.C9.26","ENSCINT00000006558","HIBCH"
"12030","KH.C9.260","ENSCINT00000024296","FZD5/8"
"12031","KH.C9.260","ENSCINT00000014064","FZD5/8"
"12032","KH.C9.260","ENSCINT00000024295","FZD5/8"
"12033","KH.C9.261","ENSCINT00000006634","SPATA24"
"12034","KH.C9.262","ENSCINT00000017040","TOP2B"
"12035","KH.C9.262","ENSCINT00000017045","TOP2B"
"12036","KH.C9.262","ENSCINT00000017046","TOP2B"
"12037","KH.C9.263","ENSCINT00000013612","GMPR/2"
"12038","KH.C9.264","ENSCINT00000014135","MPND"
"12039","KH.C9.269","ENSCINT00000029003","PEX2"
"12040","KH.C9.27","ENSCINT00000019515","WNT2/3"
"12041","KH.C9.27","ENSCINT00000024195","WNT2/3"
"12042","KH.C9.27","ENSCINT00000024196","WNT2/3"
"12043","KH.C9.270","ENSCINT00000013644","KH2013:KH.C9.270"
"12044","KH.C9.273","ENSCINT00000019491","AQP3/9"
"12045","KH.C9.274","ENSCINT00000011657","KH2013:KH.C9.274_NCS1"
"12046","KH.C9.277","ENSCINT00000011527","ABCA15/17/3"
"12047","KH.C9.277","ENSCINT00000011518","ABCA15/17/3"
"12048","KH.C9.277","ENSCINT00000011521","ABCA15/17/3"
"12049","KH.C9.278","ENSCINT00000005443","KH2013:KH.C9.278_TNN"
"12050","KH.C9.279","ENSCINT00000025908","EIF2AK1"
"12051","KH.C9.279","ENSCINT00000025907","EIF2AK1"
"12052","KH.C9.28","ENSCINT00000024264","TNS1/3"
"12053","KH.C9.28","ENSCINT00000017245","TNS1/3"
"12054","KH.C9.28","ENSCINT00000024265","TNS1/3"
"12055","KH.C9.280","ENSCINT00000026103","SLC25A1"
"12056","KH.C9.281","ENSCINT00000013423","ASS1"
"12057","KH.C9.281","ENSCINT00000024134","ASS1"
"12058","KH.C9.281","ENSCINT00000024135","ASS1"
"12059","KH.C9.281","ENSCINT00000013422","ASS1"
"12060","KH.C9.283","ENSCINT00000019505","MAP4K3/5"
"12061","KH.C9.283","ENSCINT00000019509","MAP4K3/5"
"12062","KH.C9.283","ENSCINT00000019510","MAP4K3/5"
"12063","KH.C9.284","ENSCINT00000024371","PBK"
"12064","KH.C9.285","ENSCINT00000009567","PFK/1/2"
"12065","KH.C9.285","ENSCINT00000009569","PFK/1/2"
"12066","KH.C9.285","ENSCINT00000009557","PFK/1/2"
"12067","KH.C9.286","ENSCINT00000002868","MTOR"
"12068","KH.C9.286","ENSCINT00000002874","MTOR"
"12069","KH.C9.286","ENSCINT00000002871","MTOR"
"12070","KH.C9.287","ENSCINT00000019484","RCCD1"
"12071","KH.C9.29","ENSCINT00000028710","KH2013:KH.C9.29_DTX3L"
"12072","KH.C9.29","ENSCINT00000028687","KH2013:KH.C9.29_DTX3L"
"12073","KH.C9.29","ENSCINT00000009244","KH2013:KH.C9.29_DTX3L"
"12074","KH.C9.29","ENSCINT00000006511","KH2013:KH.C9.29_DTX3L"
"12075","KH.C9.29","ENSCINT00000028709","KH2013:KH.C9.29_DTX3L"
"12076","KH.C9.291","ENSCINT00000006772","KH2013:KH.C9.291_CLCA1/2/3/4/5/6"
"12077","KH.C9.292","ENSCINT00000014264","TNXB"
"12078","KH.C9.293","ENSCINT00000002891","KH2013:KH.C9.293_SULT1ST1/2/3/4"
"12079","KH.C9.294","ENSCINT00000011495","KH2013:KH.C9.294_MC4R"
"12080","KH.C9.294","ENSCINT00000025968","KH2013:KH.C9.294_MC4R"
"12081","KH.C9.297","ENSCINT00000025897","DHPS"
"12082","KH.C9.297","ENSCINT00000006943","DHPS"
"12083","KH.C9.297","ENSCINT00000025896","DHPS"
"12084","KH.C9.298","ENSCINT00000026092","ADI1"
"12085","KH.C9.298","ENSCINT00000009496","ADI1"
"12086","KH.C9.299","ENSCINT00000025997","KH2013:KH.C9.299_LRRC15"
"12087","KH.C9.3","ENSCINT00000003856","ZPD"
"12088","KH.C9.3","ENSCINT00000007553","ZPD"
"12089","KH.C9.3","ENSCINT00000024115","ZPD"
"12090","KH.C9.3","ENSCINT00000024116","ZPD"
"12091","KH.C9.30","ENSCINT00000026025","ATP5J"
"12092","KH.C9.301","ENSCINT00000003700","SLC35F5"
"12093","KH.C9.301","ENSCINT00000003708","SLC35F5"
"12094","KH.C9.302","ENSCINT00000024164","MAN2A1/2"
"12095","KH.C9.302","ENSCINT00000024165","MAN2A1/2"
"12096","KH.C9.302","ENSCINT00000024166","MAN2A1/2"
"12097","KH.C9.304","ENSCINT00000024027","RFC2"
"12098","KH.C9.305","ENSCINT00000024333","EHMT1/2"
"12099","KH.C9.305","ENSCINT00000028290","EHMT1/2"
"12100","KH.C9.305","ENSCINT00000024334","EHMT1/2"
"12101","KH.C9.305","ENSCINT00000003247","EHMT1/2"
"12102","KH.C9.305","ENSCINT00000028289","EHMT1/2"
"12103","KH.C9.307","ENSCINT00000005402","MFSD9"
"12104","KH.C9.309","ENSCINT00000026209","WAC"
"12105","KH.C9.31","ENSCINT00000007065","CCDC132"
"12106","KH.C9.31","ENSCINT00000026189","CCDC132"
"12107","KH.C9.31","ENSCINT00000007073","CCDC132"
"12108","KH.C9.31","ENSCINT00000026190","CCDC132"
"12109","KH.C9.310","ENSCINT00000024105","ANKRD45"
"12110","KH.C9.311","ENSCINT00000026192","CKR-2"
"12111","KH.C9.312","ENSCINT00000024372","KH2013:KH.C9.312"
"12112","KH.C9.313","ENSCINT00000014083","KH2013:KH.C9.313_KLHL24"
"12113","KH.C9.313","ENSCINT00000014080","KH2013:KH.C9.313_KLHL24"
"12114","KH.C9.313","ENSCINT00000024299","KH2013:KH.C9.313_KLHL24"
"12115","KH.C9.314","ENSCINT00000013392","DNAJC13"
"12116","KH.C9.314","ENSCINT00000013388","DNAJC13"
"12117","KH.C9.314","ENSCINT00000013398","DNAJC13"
"12118","KH.C9.314","ENSCINT00000024142","DNAJC13"
"12119","KH.C9.314","ENSCINT00000020845","DNAJC13"
"12120","KH.C9.314","ENSCINT00000013397","DNAJC13"
"12121","KH.C9.315","ENSCINT00000024315","CDK12/13"
"12122","KH.C9.316","ENSCINT00000014045","RAB18"
"12123","KH.C9.316","ENSCINT00000014046","RAB18"
"12124","KH.C9.316","ENSCINT00000014043","RAB18"
"12125","KH.C9.319","ENSCINT00000008806","KH2013:KH.C9.319_PKD2"
"12126","KH.C9.319","ENSCINT00000008810","KH2013:KH.C9.319_PKD2"
"12127","KH.C9.319","ENSCINT00000008813","KH2013:KH.C9.319_PKD2"
"12128","KH.C9.32","ENSCINT00000019521","KH2013:KH.C9.32_BX119910.1/10/11/12/13/14/16/2/3/4/5/6/7/8/9"
"12129","KH.C9.320","ENSCINT00000024221","KH2013:KH.C9.320_CYP4F11/12/13/14/15/16/17/18/2/3/40/8"
"12130","KH.C9.321","ENSCINT00000026060","KH2013:KH.C9.321_PLB1/2/3"
"12131","KH.C9.321","ENSCINT00000026061","KH2013:KH.C9.321_PLB1/2/3"
"12132","KH.C9.323","ENSCINT00000024126","SI:CH211-267E7.2"
"12133","KH.C9.324","ENSCINT00000021491","OGG1"
"12134","KH.C9.325","ENSCINT00000009465","CRIPT"
"12135","KH.C9.326","ENSCINT00000014123","KH2013:KH.C9.326_JMJD5"
"12136","KH.C9.327","ENSCINT00000013568","DHX16"
"12137","KH.C9.327","ENSCINT00000013576","DHX16"
"12138","KH.C9.327","ENSCINT00000013554","DHX16"
"12139","KH.C9.327","ENSCINT00000013541","DHX16"
"12140","KH.C9.327","ENSCINT00000013577","DHX16"
"12141","KH.C9.327","ENSCINT00000013551","DHX16"
"12142","KH.C9.328","ENSCINT00000024064","CCDC141"
"12143","KH.C9.329","ENSCINT00000014206","RFC3/38/5"
"12144","KH.C9.331","ENSCINT00000016912","ACTR3B"
"12145","KH.C9.331","ENSCINT00000016902","ACTR3B"
"12146","KH.C9.332","ENSCINT00000011550","KH2013:KH.C9.332_RAC1"
"12147","KH.C9.333","ENSCINT00000008707","KH2013:KH.C9.333_STOM"
"12148","KH.C9.334","ENSCINT00000006530","ICA1L"
"12149","KH.C9.334","ENSCINT00000026042","ICA1L"
"12150","KH.C9.335","ENSCINT00000009389","RBM17"
"12151","KH.C9.336","ENSCINT00000024311","ANXA13/7"
"12152","KH.C9.336","ENSCINT00000014255","ANXA13/7"
"12153","KH.C9.337","ENSCINT00000028702","KH2013:KH.C9.337_DTX3L"
"12154","KH.C9.337","ENSCINT00000026045","KH2013:KH.C9.337_DTX3L"
"12155","KH.C9.337","ENSCINT00000006518","KH2013:KH.C9.337_DTX3L"
"12156","KH.C9.337","ENSCINT00000028701","KH2013:KH.C9.337_DTX3L"
"12157","KH.C9.337","ENSCINT00000028703","KH2013:KH.C9.337_DTX3L"
"12158","KH.C9.338","ENSCINT00000002882","MTMR14"
"12159","KH.C9.339","ENSCINT00000009506","KH2013:KH.C9.339"
"12160","KH.C9.34","ENSCINT00000013597","KH2013:KH.C9.34"
"12161","KH.C9.342","ENSCINT00000005425","KH2013:KH.C9.342"
"12162","KH.C9.343","ENSCINT00000017116","TTC25"
"12163","KH.C9.344","ENSCINT00000013734","CDK5"
"12164","KH.C9.347","ENSCINT00000002553","C1ORF21"
"12165","KH.C9.348","ENSCINT00000003309","ABCB8"
"12166","KH.C9.348","ENSCINT00000003275","ABCB8"
"12167","KH.C9.348","ENSCINT00000003293","ABCB8"
"12168","KH.C9.349","ENSCINT00000003759","KH2013:KH.C9.349_VIL1"
"12169","KH.C9.349","ENSCINT00000026004","KH2013:KH.C9.349_VIL1"
"12170","KH.C9.349","ENSCINT00000027770","KH2013:KH.C9.349_VIL1"
"12171","KH.C9.35","ENSCINT00000024122","KH2013:KH.C9.35_F23B12.4"
"12172","KH.C9.35","ENSCINT00000004119","KH2013:KH.C9.35_F23B12.4"
"12173","KH.C9.350","ENSCINT00000026188","SPAG6"
"12174","KH.C9.350","ENSCINT00000007086","SPAG6"
"12175","KH.C9.350","ENSCINT00000026187","SPAG6"
"12176","KH.C9.352","ENSCINT00000020039","ANKRD33B"
"12177","KH.C9.352","ENSCINT00000019514","ANKRD33B"
"12178","KH.C9.353","ENSCINT00000024288","GRIN3B"
"12179","KH.C9.354","ENSCINT00000026123","KH2013:KH.C9.354_DRD2"
"12180","KH.C9.354","ENSCINT00000013663","KH2013:KH.C9.354_DRD2"
"12181","KH.C9.355","ENSCINT00000024309","RPL18"
"12182","KH.C9.355","ENSCINT00000028404","RPL18"
"12183","KH.C9.355","ENSCINT00000024308","RPL18"
"12184","KH.C9.355","ENSCINT00000024307","RPL18"
"12185","KH.C9.356","ENSCINT00000024345","KH2013:KH.C9.356_GAL3ST1/3"
"12186","KH.C9.357","ENSCINT00000014179","IQCB1"
"12187","KH.C9.357","ENSCINT00000024358","IQCB1"
"12188","KH.C9.359","ENSCINT00000019511","NUPL2"
"12189","KH.C9.36","ENSCINT00000013676","KH2013:KH.C9.36_TTN"
"12190","KH.C9.36","ENSCINT00000013688","KH2013:KH.C9.36_TTN"
"12191","KH.C9.36","ENSCINT00000013670","KH2013:KH.C9.36_TTN"
"12192","KH.C9.360","ENSCINT00000009450","GLY-10"
"12193","KH.C9.360","ENSCINT00000009454","GLY-10"
"12194","KH.C9.360","ENSCINT00000009444","GLY-10"
"12195","KH.C9.362","ENSCINT00000004782","RAC1/2/3"
"12196","KH.C9.362","ENSCINT00000024276","RAC1/2/3"
"12197","KH.C9.365","ENSCINT00000025985","KH2013:KH.C9.365_PRKG1"
"12198","KH.C9.365","ENSCINT00000025980","KH2013:KH.C9.365_PRKG1"
"12199","KH.C9.367","ENSCINT00000004692","KH2013:KH.C9.367_RIPK1"
"12200","KH.C9.367","ENSCINT00000024271","KH2013:KH.C9.367_RIPK1"
"12201","KH.C9.368","ENSCINT00000006712","ABHD16A"
"12202","KH.C9.368","ENSCINT00000006724","ABHD16A"
"12203","KH.C9.368","ENSCINT00000006733","ABHD16A"
"12204","KH.C9.37","ENSCINT00000000773","KH2013:KH.C9.37_RXFP1/2"
"12205","KH.C9.37","ENSCINT00000000767","KH2013:KH.C9.37_RXFP1/2"
"12206","KH.C9.371","ENSCINT00000001603","DDR/1/2"
"12207","KH.C9.371","ENSCINT00000024157","DDR/1/2"
"12208","KH.C9.371","ENSCINT00000013339","DDR/1/2"
"12209","KH.C9.372","ENSCINT00000006678","DAP3"
"12210","KH.C9.373","ENSCINT00000019517","UBFD1"
"12211","KH.C9.375","ENSCINT00000024356","KH2013:KH.C9.375_LRRD1"
"12212","KH.C9.375","ENSCINT00000014122","KH2013:KH.C9.375_LRRD1"
"12213","KH.C9.376","ENSCINT00000014176","ARMC3"
"12214","KH.C9.376","ENSCINT00000014173","ARMC3"
"12215","KH.C9.376","ENSCINT00000014178","ARMC3"
"12216","KH.C9.376","ENSCINT00000029204","ARMC3"
"12217","KH.C9.38","ENSCINT00000019568","FUBP1/3"
"12218","KH.C9.38","ENSCINT00000019569","FUBP1/3"
"12219","KH.C9.38","ENSCINT00000024173","FUBP1/3"
"12220","KH.C9.380","ENSCINT00000003687","SOHLH1/2"
"12221","KH.C9.381","ENSCINT00000017104","NT5DC2/3"
"12222","KH.C9.381","ENSCINT00000017103","NT5DC2/3"
"12223","KH.C9.382","ENSCINT00000024041","ALG11"
"12224","KH.C9.383","ENSCINT00000003251","NEXN"
"12225","KH.C9.383","ENSCINT00000003250","NEXN"
"12226","KH.C9.383","ENSCINT00000029837","NEXN"
"12227","KH.C9.383","ENSCINT00000003255","NEXN"
"12228","KH.C9.385","ENSCINT00000013431","SMYD3"
"12229","KH.C9.386","ENSCINT00000028992","RPL5"
"12230","KH.C9.386","ENSCINT00000017093","RPL5"
"12231","KH.C9.386","ENSCINT00000024248","RPL5"
"12232","KH.C9.387","ENSCINT00000025899","KH2013:KH.C9.387"
"12233","KH.C9.388","ENSCINT00000011554","FABP/12"
"12234","KH.C9.389","ENSCINT00000017765","CDC7"
"12235","KH.C9.39","ENSCINT00000019481","GAPVD1"
"12236","KH.C9.39","ENSCINT00000019190","GAPVD1"
"12237","KH.C9.391","ENSCINT00000026109","CG42525"
"12238","KH.C9.392","ENSCINT00000013990","ORMDL/1/2/3"
"12239","KH.C9.393","ENSCINT00000029791","KH2013:KH.C9.393"
"12240","KH.C9.393","ENSCINT00000024366","KH2013:KH.C9.393"
"12241","KH.C9.393","ENSCINT00000024364","KH2013:KH.C9.393"
"12242","KH.C9.394","ENSCINT00000006691","KH2013:KH.C9.394_ABL1/2"
"12243","KH.C9.395","ENSCINT00000024147","PLA2G4A"
"12244","KH.C9.395","ENSCINT00000017628","PLA2G4A"
"12245","KH.C9.395","ENSCINT00000013354","PLA2G4A"
"12246","KH.C9.396","ENSCINT00000024266","EIF1B"
"12247","KH.C9.396","ENSCINT00000017246","EIF1B"
"12248","KH.C9.396","ENSCINT00000029714","EIF1B"
"12249","KH.C9.397","ENSCINT00000027165","ANKLE1"
"12250","KH.C9.397","ENSCINT00000011497","ANKLE1"
"12251","KH.C9.398","ENSCINT00000024247","1700084C01RIK"
"12252","KH.C9.4","ENSCINT00000019519","LRRC49"
"12253","KH.C9.4","ENSCINT00000019518","LRRC49"
"12254","KH.C9.40","ENSCINT00000009433","KH2013:KH.C9.40_GSTO1/2"
"12255","KH.C9.400","ENSCINT00000024180","KH2013:KH.C9.400_LRRC15"
"12256","KH.C9.401","ENSCINT00000014224","NSF/2"
"12257","KH.C9.401","ENSCINT00000014222","NSF/2"
"12258","KH.C9.401","ENSCINT00000014219","NSF/2"
"12259","KH.C9.403","ENSCINT00000008737","IMP3"
"12260","KH.C9.404","ENSCINT00000016656","RPL35"
"12261","KH.C9.405","ENSCINT00000024216","KH2013:KH.C9.405_CRG1"
"12262","KH.C9.406","ENSCINT00000011353","SLC6A1/5"
"12263","KH.C9.406","ENSCINT00000011366","SLC6A1/5"
"12264","KH.C9.406","ENSCINT00000011332","SLC6A1/5"
"12265","KH.C9.408","ENSCINT00000025986","KH2013:KH.C9.408_ALPHAPS4/5"
"12266","KH.C9.409","ENSCINT00000024129","KH2013:KH.C9.409_SULT2A1/3/4/5/6"
"12267","KH.C9.41","ENSCINT00000006613","SLC25A23/24/25"
"12268","KH.C9.41","ENSCINT00000006608","SLC25A23/24/25"
"12269","KH.C9.41","ENSCINT00000006612","SLC25A23/24/25"
"12270","KH.C9.41","ENSCINT00000006610","SLC25A23/24/25"
"12271","KH.C9.410","ENSCINT00000007136","CYN-1/2/3/7"
"12272","KH.C9.412","ENSCINT00000003732","KH2013:KH.C9.412"
"12273","KH.C9.412","ENSCINT00000003742","KH2013:KH.C9.412"
"12274","KH.C9.412","ENSCINT00000003737","KH2013:KH.C9.412"
"12275","KH.C9.412","ENSCINT00000028595","KH2013:KH.C9.412"
"12276","KH.C9.414","ENSCINT00000024183","KH2013:KH.C9.414"
"12277","KH.C9.415","ENSCINT00000003689","KH2013:KH.C9.415"
"12278","KH.C9.416","ENSCINT00000003686","SMU1"
"12279","KH.C9.416","ENSCINT00000026081","SMU1"
"12280","KH.C9.417","ENSCINT00000014067","KH2013:KH.C9.417_BX119910.1/10/11/12/13/14/16/2/3/4/5/6/7/8/9"
"12281","KH.C9.419","ENSCINT00000019541","UROS"
"12282","KH.C9.419","ENSCINT00000019540","UROS"
"12283","KH.C9.42","ENSCINT00000026102","FGFR1OP2"
"12284","KH.C9.42","ENSCINT00000026101","FGFR1OP2"
"12285","KH.C9.42","ENSCINT00000009466","FGFR1OP2"
"12286","KH.C9.421","ENSCINT00000014265","AK1"
"12287","KH.C9.422","ENSCINT00000013589","DLGAP5"
"12288","KH.C9.423","ENSCINT00000004853","KH2013:KH.C9.423"
"12289","KH.C9.424","ENSCINT00000024350","KH2013:KH.C9.424_SLC31A1"
"12290","KH.C9.425","ENSCINT00000013445","VPS4B"
"12291","KH.C9.425","ENSCINT00000013451","VPS4B"
"12292","KH.C9.425","ENSCINT00000013439","VPS4B"
"12293","KH.C9.426","ENSCINT00000024138","INPP5E"
"12294","KH.C9.428","ENSCINT00000007131","DNAJC7"
"12295","KH.C9.428","ENSCINT00000007126","DNAJC7"
"12296","KH.C9.429","ENSCINT00000029770","KH2013:KH.C9.429_TEX9"
"12297","KH.C9.43","ENSCINT00000014007","TPRN"
"12298","KH.C9.43","ENSCINT00000024348","TPRN"
"12299","KH.C9.43","ENSCINT00000029329","TPRN"
"12300","KH.C9.430","ENSCINT00000007147","REE1"
"12301","KH.C9.431","ENSCINT00000024340","GS1-393G12.10"
"12302","KH.C9.432","ENSCINT00000004712","KH2013:KH.C9.432_PPP1R9A"
"12303","KH.C9.432","ENSCINT00000024273","KH2013:KH.C9.432_PPP1R9A"
"12304","KH.C9.432","ENSCINT00000004703","KH2013:KH.C9.432_PPP1R9A"
"12305","KH.C9.433","ENSCINT00000004771","KH2013:KH.C9.433_CDC42"
"12306","KH.C9.434","ENSCINT00000024184","KH2013:KH.C9.434"
"12307","KH.C9.436","ENSCINT00000007091","KLC/1"
"12308","KH.C9.439","ENSCINT00000025955","KH2013:KH.C9.439_DNAH7L"
"12309","KH.C9.44","ENSCINT00000024155","TSTD2"
"12310","KH.C9.441","ENSCINT00000007021","SLC4A1/2/3"
"12311","KH.C9.442","ENSCINT00000002401","KH2013:KH.C9.442"
"12312","KH.C9.444","ENSCINT00000007079","CYP2J11/2"
"12313","KH.C9.445","ENSCINT00000024259","CG3303"
"12314","KH.C9.446","ENSCINT00000028231","SPDYA"
"12315","KH.C9.447","ENSCINT00000004978","KH2013:KH.C9.447"
"12316","KH.C9.447","ENSCINT00000002884","KH2013:KH.C9.447"
"12317","KH.C9.448","ENSCINT00000013617","RABGGTB"
"12318","KH.C9.448","ENSCINT00000027353","RABGGTB"
"12319","KH.C9.448","ENSCINT00000013619","RABGGTB"
"12320","KH.C9.448","ENSCINT00000027352","RABGGTB"
"12321","KH.C9.448","ENSCINT00000024084","RABGGTB"
"12322","KH.C9.45","ENSCINT00000024186","SLC2A6/8"
"12323","KH.C9.45","ENSCINT00000019539","SLC2A6/8"
"12324","KH.C9.45","ENSCINT00000024185","SLC2A6/8"
"12325","KH.C9.450","ENSCINT00000014171","RDH10"
"12326","KH.C9.451","ENSCINT00000019561","KH2013:KH.C9.451"
"12327","KH.C9.452","ENSCINT00000024355","KH2013:KH.C9.452"
"12328","KH.C9.454","ENSCINT00000011400","KH2013:KH.C9.454_SLC6A13"
"12329","KH.C9.454","ENSCINT00000011407","KH2013:KH.C9.454_SLC6A13"
"12330","KH.C9.454","ENSCINT00000011403","KH2013:KH.C9.454_SLC6A13"
"12331","KH.C9.457","ENSCINT00000024251","FBXW2"
"12332","KH.C9.458","ENSCINT00000026031","CG43162"
"12333","KH.C9.458","ENSCINT00000026030","CG43162"
"12334","KH.C9.458","ENSCINT00000006618","CG43162"
"12335","KH.C9.458","ENSCINT00000026036","CG43162"
"12336","KH.C9.458","ENSCINT00000006620","CG43162"
"12337","KH.C9.458","ENSCINT00000026035","CG43162"
"12338","KH.C9.459","ENSCINT00000024151","KH2013:KH.C9.459_TOR1AIP1/2"
"12339","KH.C9.459","ENSCINT00000019990","KH2013:KH.C9.459_TOR1AIP1/2"
"12340","KH.C9.460","ENSCINT00000011600","NDUFS1"
"12341","KH.C9.460","ENSCINT00000011615","NDUFS1"
"12342","KH.C9.460","ENSCINT00000011618","NDUFS1"
"12343","KH.C9.462","ENSCINT00000004967","SCN8A"
"12344","KH.C9.462","ENSCINT00000004880","SCN8A"
"12345","KH.C9.462","ENSCINT00000004908","SCN8A"
"12346","KH.C9.463","ENSCINT00000006688","GOLGA1"
"12347","KH.C9.463","ENSCINT00000006702","GOLGA1"
"12348","KH.C9.463","ENSCINT00000006695","GOLGA1"
"12349","KH.C9.464","ENSCINT00000024323","KH2013:KH.C9.464_UNC93A"
"12350","KH.C9.466","ENSCINT00000013599","PTGER4"
"12351","KH.C9.466","ENSCINT00000024085","PTGER4"
"12352","KH.C9.467","ENSCINT00000014023","DLST"
"12353","KH.C9.468","ENSCINT00000013448","PSMD5"
"12354","KH.C9.468","ENSCINT00000013446","PSMD5"
"12355","KH.C9.47","ENSCINT00000026194","SETD2"
"12356","KH.C9.47","ENSCINT00000022704","SETD2"
"12357","KH.C9.47","ENSCINT00000026196","SETD2"
"12358","KH.C9.47","ENSCINT00000006976","SETD2"
"12359","KH.C9.47","ENSCINT00000026195","SETD2"
"12360","KH.C9.470","ENSCINT00000008909","SDHA"
"12361","KH.C9.470","ENSCINT00000008911","SDHA"
"12362","KH.C9.470","ENSCINT00000008904","SDHA"
"12363","KH.C9.471","ENSCINT00000026191","KH2013:KH.C9.471_FAM55C"
"12364","KH.C9.473","ENSCINT00000024283","PPP4R4"
"12365","KH.C9.473","ENSCINT00000024282","PPP4R4"
"12366","KH.C9.474","ENSCINT00000024324","CG7987"
"12367","KH.C9.474","ENSCINT00000002404","CG7987"
"12368","KH.C9.474","ENSCINT00000002445","CG7987"
"12369","KH.C9.476","ENSCINT00000013465","KH2013:KH.C9.476_CYR61"
"12370","KH.C9.476","ENSCINT00000013470","KH2013:KH.C9.476_CYR61"
"12371","KH.C9.476","ENSCINT00000013462","KH2013:KH.C9.476_CYR61"
"12372","KH.C9.477","ENSCINT00000018476","KH2013:KH.C9.477_F32B5.1"
"12373","KH.C9.477","ENSCINT00000019993","KH2013:KH.C9.477_F32B5.1"
"12374","KH.C9.478","ENSCINT00000024210","SYT9"
"12375","KH.C9.479","ENSCINT00000013340","C10ORF118"
"12376","KH.C9.479","ENSCINT00000024156","C10ORF118"
"12377","KH.C9.48","ENSCINT00000013499","KH2013:KH.C9.48_CYR61"
"12378","KH.C9.48","ENSCINT00000013494","KH2013:KH.C9.48_CYR61"
"12379","KH.C9.48","ENSCINT00000013490","KH2013:KH.C9.48_CYR61"
